Id,ProductId,UserId,ProfileName,HelpfulnessNumerator,HelpfulnessDenominator,Score,Time,Summary,Text
567522,B000FAIR46,A2UTD2I12C1X9U,AgentChin,0,0,5,1342137600,Excellent Bulk Olives,"I was left speechless when I tasted these olives.  They are beyond delicious!  The Byzantine Country Olive Mix, 5 pounds, is one of the most fabulous food finds on amazon!  The olives were whole, firm, not too oily, not too salty, and so fresh.  They are airpacked in a thick plastic bag, and there are about 6 or 7 different kinds of olives from small dark purple to green and everything in between.  The liquid was clear with no added pieces of peppers or stems or extra bits of herbs.  I filled 4 Glad containers with the olives adding a little sea salt and water.  As we eat these olives, I pour off the liquid and give them a quick rinse.  I have heard of adding oil and vinegar but these olives are super without add-ins.  The price is fantastic especially if you subscribe and save.  I am tired of buying rubbery olives in jars at the store or wondering about the cleanliness and safety of the olive bar.  It's a life changing experience to have a big stash of olives in the fridge just waiting for me to enjoy them.  I'm so glad to find this quality item!  And they arrived in 2 days!  SECOND ORDER AS PERFECT AS THE FIRST !!  This time I bought some cans of green olives on amazon.com and added them with their liquid to the Byzantine Olives.  This cut down on the work of making my own sea salt water for storing in containers.  And it stretches the olives too."
567523,B000FAIR46,A1HRDRT4MUJPPH,Jennifer Norlund,0,0,5,1323907200,Great olives!,These olives are very tasty and beautiful. They arrived in a short time and are as described. I can't wait to make tapenade with them!
567524,B000FAIR46,A25MT6L0H3HRJ0,Andrew M. Joubert,0,0,5,1321401600,yummy,"These are excellent tasting olives. They came in one huge bag that I opened and stored in 3 large glass containers and popped in the fridge. I do not know how long they will stay fresh, because they came with a small amount of liquid. But at the rate they are eaten, that should not matter."
567525,B000FAIR46,ASSLHDDLNCN3J,Lynners,0,0,5,1205107200,Love these olives!!,"This is the third or forth time I've ordered these and they are delicious!  Great bargain and excellent quality.  I always share a container with my friends too, five pounds go a long way.  Perfect for tapenade (olive oil, garlic, dijon, capers)  in the food processor.  Yummy!"
567526,B000FAIR46,A22UP57PZNGP3A,"B. P. ""coffee lover""",0,0,5,1201824000,Olives!,"We have purchased this product three times to date.  The olives are very good quality--firm, not squishy like the overcooked olives in jars and cans.  In a total of 15 lbs of these olives, we have found 3 only pits. I use the pitted country olive mix to make olive salad added to Italian sandwiches (think muffaletta!) or olive pât&eacute; with crusty bread.  To make the olive pât&eacute;, toss the pitted olives in a food processor and add a drizzle of olive oil.  Scoop the contents into a bowl.  Very simple to make, and always a hit at parties.  Will continue to buy this product."
567527,B000FAIR46,ACC6808OTFS98,Twodogssleeping,0,0,5,1198627200,A great buy,"These olives were an impulse buy.  I was very surprised when I received them, they were sooo tasty!  I had to share them with my friends and neighbors, think I may have gotten some to order themselves.  I would definately recommend these olives to anyone as addicted to olives as I am.  I also noticed some that were damaged, but the same thing happens to olives in the jar."
567528,B000FAIR46,A2J8I1HP264IPC,Barragan,0,1,3,1305417600,Green Olives Generally Firm - Darker Varieties often soft/mushy,"The mix I received seemed to have a great variation between the green ones and the black varieties.  I found the greens generally to be in good shape, firm, and tasty.  Most of the darker ones though were a little mashed/mushed and I didn't want to eat them because I like firm olives."
567529,B003JO0VV2,AWG9MM2IQ4CQA,"Greg Johnson ""Thorgrym""",34,35,5,1292889600,Enjoying Wholesome Kefir,"Since I began following <a href=""http://www.amazon.com/gp/product/0425204138"">The Maker's Diet</a> in order to improve my health, I have been interested in adding kefir as regular part of my daily nutrition.  Sadly, all of the kefir that I have been able to find is both low-fat and pasteurized.  As well, many varieties have undesirable additives (fructose, preservatives, etc.).  Recently, I have been reading more information about the benefits of kefir, so I began to look for a way to make my own.  I am already drinking raw milk from a local farm and have been making yogurt from that, so making kefir seemed like a good idea.  A health food store that I frequent sells kefir starter but it requires that the milk be heated first (according to the directions on the package) - essentially pasteurizing the milk and negating all of the benefits of raw milk in the process.  My search brought me to <a href=""http://www.amazon.com/gp/product/B003JO0VV2"">Milk Kefir Grains</a>.  At first, I was a little put off by the price.  When I learned that the kefir grains can be used indefinitely with proper care and feeding, I decided to place my order.<br /><br />When I received my package of <a href=""http://www.amazon.com/gp/product/B003JO0VV2"">Milk Kefir Grains</a>, I was a little concerned by the condition.  The box was shipped in a cardboard 'sleeve' that had been crushed.  The product box was considerably flatter than it should have been, but the small, sealed 'envelope' containing the dried kefir grains inside was unharmed.  My suggestion would be to revise the packaging or choose a better shipping carton to prevent/minimize any potential damage.  That said, the damage was purely cosmetic.<br /><br />When my <a href=""http://www.amazon.com/gp/product/B003JO0VV2"">Milk Kefir Grains</a> arrived, I immediately set to reading the included instructions.  While I was a little dismayed at having to wait a week (or more) for the grains to be revitalized (by putting them in fresh milk daily until they are ready), I was eager to start enjoying homemade kefir!  I wasn't entirely positive if the grains were fully ready after 7 days, so I gave it another 3 days.  Even though the instructions say to start with smaller quantities of milk (about 8 oz.) for the first batch of kefir and stepping up to the desired amount, I made my first batch out of a full quart.  It came out great!<br /><br />I am currently making my 4th batch.  To store the grains between batches, I simply put them in a jar with about 6 oz. of milk stored in the refrigerator for a couple of days until I am ready to make a new batch.<br /><br />If you are looking to enjoy the health benefits of homemade kefir, I recommend <a href=""http://www.amazon.com/gp/product/B003JO0VV2"">Milk Kefir Grains</a> by Cultures for Health.  Be patient - it is worth the wait."
567530,B003JO0VV2,A2SKTULD32YR6A,A J M,16,16,5,1296518400,Excellent value,"I spent a considerable amount of money buying kefir from WholeFoods (at $3.99 a quart) until I discovered these miraculous grains. Who knew kefir could be made at home so easily?! The insert with the small package of minuscule ""grains"" is a bit intimidating and you may think there is some difficult process to be followed. But it's so easy. Just place the grains in a cup of milk and put it on a shelf in the kitchen. Pour out the milk (just not the grains) and pour in fresh milk every 24 hours. For the first 2-3 days as the grains start stretching out their legs, growing their muscles, pushing and shoving each other, the kefir may be watery or bitter at first. After a couple of days, you start to get sweet-tasting coagulated kefir every 24 hours or so. You will save and save so much you won't know what to do with your money."
567531,B003JO0VV2,A2E4NXZDVKQPAR,Rosalyn,14,14,1,1323129600,Grains from GoldBeachBooks are NOT Cultures for Health grains!,"These are not the authentic Cultures for Health product. They are sold wet, shipped in a baggie, and perishable. Cultures for Health stands behind its product 100% and has GREAT customer service. This product has no customer service, and is just capitalizing on CFH's good name. Buy the real deal."
567532,B003JO0VV2,A3GTNVV1IM8KVE,C. Y. Chong,12,12,1,1291420800,Grains won't multiply,"I have tried to recover the grains with raw milk over 2 weeks, and the grains still remain yellow/orange and would not grow, but they could still ferment milk."
567533,B003JO0VV2,A18X75OXJDDCI3,robyn,10,11,4,1308700800,"fairly misleading,weird packaging,BUT MAKES GOOD KEFIR","I bought this product around the beginning to middle of May 2011 &, at that time, it showed a picture of the box from the company Cultures for Health LLC.  It also had (& still has) their name on it as ""by Cultures of Health LLC"" but then further down is says ""Ships from and sold by Lifetime Kefir.""  I just want to clarify for everyone out there, who like me thought I was buying from a specific COMPANY that sells milk kefir, that this is not sold through Cultures for Health & it is not sponsored or affiliated with them in any way.  I contacted Cultures for Health today and the customer service lady said that they are not affiliated with this ""Lifetime Kefir"". I also received my kefir grains in a plastic baggie & wrapped in about 5 more plastic baggies, all smooshed up flat, and looking nothing like the cauliflower looking kefir grains you see pictures of.  Needless to say I was a little freaked out.  I decided to just try it out & see if the kefir grew and 'worked'.  -----  THAT BEING SAID ..... the kefir grew wonderfully! and has tripled or quadrupled in a months time.  I also sent the seller a question after working with and growing my kefir for about 2 or 3 days and he gave me a quick, polite, fairly thorough answer. Customer service seemed just good ... and quick.  I started with making about 1c of kefir and it was fizzy, clumpy/watery, weird.  I didn't know what I was supposed to be looking for but I guess this is normal and I just kept working with it each day changing the milk out and making new kefir.  It took about 1-2 weeks before it was producing well and I was making good kefir (not fizzy, but creamy now).  I was slowly figuring out how to work with the product.  I now make a quart jar of kefir daily.  I switch out the grains/kefir each morning and am left with about 3-4 cups of kefir each day.  All-in-all, I think the product is good. *****UPDATE 7/13/11******:  Since the initial review here, I have contacted the seller about some things & have had wonderful, very polite, and very quick customer service.  There is nothing bad to say at all about the customer service with this seller, in my opinion.  He seems to go out of the way to make sure the buyer is fully satisfied with the product.  And the product seems great.  My grains have grown tremendously and I have probably 1 to 1 1/2 CUPS of kefir GRAINS now.  That is all from about 1T of smooshy, yellow looking 'stuff' (kefir grains) that I initially got from the seller.  It took a couple weeks for them to start working ""normally"" and looking more ""normal"" but just give them some time and they seem to come through and make great kefir.  The only reason for less than 5 stars is simply because I feel like there still is a little misleading advertising in the product.  It appears this seller (Lifetime Kefir) has a few different kefir grain ads/products on amazon & the one that I bought from ([...]) shows that it is ""by: Cultures for Health, LLC"" and ""shipped and sold by Lifetime Kefir"".  I thought I was buying the grains from Culture for Health through a middle-man, so to speak.  When actually it is not a Cultures for Health product at all.  Maybe no big deal to others, but it was for me.  It ended up being a great product in the end though."
